fight_id,round,name,kd,sig_l,sig_a,sig_p,total_l,total_a,td_l,td_a,td_p,sub,rev,ctrl,head_l,head_a,body_l,body_a,leg_l,leg_a,distance_l,distance_a,clinch_l,clinch_a,ground_l,ground_a
42,3,Morgan Charriere,0,19,46,41%,19,46,0,0,---,0,0,0:00,10,31,5,10,4,5,18,45,1,1,0,0
43,1,Jai Herbert,0,3,16,18%,17,30,0,0,---,0,0,0:00,0,9,1,5,2,2,3,16,0,0,0,0
43,1,Chris Padilla,0,9,24,37%,29,44,0,1,0%,0,0,0:51,3,11,1,2,5,11,9,24,0,0,0,0
43,2,Jai Herbert,0,7,42,16%,12,47,0,1,0%,0,0,0:01,4,33,0,5,3,4,7,41,0,1,0,0
43,2,Chris Padilla,0,13,32,40%,32,51,0,3,0%,0,0,1:34,6,17,3,4,4,11,11,30,2,2,0,0
43,3,Jai Herbert,0,28,64,43%,30,66,0,0,---,0,0,0:00,15,50,9,9,4,5,27,63,1,1,0,0
43,3,Chris Padilla,0,17,42,40%,27,52,0,2,0%,0,0,1:16,11,32,2,3,4,7,15,40,2,2,0,0
44,1,Lone'er Kavanagh,0,11,23,47%,11,23,0,0,---,0,0,0:39,1,12,2,3,8,8,10,19,1,4,0,0
44,1,Felipe dos Santos,0,15,32,46%,23,40,0,2,0%,0,0,0:43,3,12,5,12,7,8,13,30,2,2,0,0
44,2,Lone'er Kavanagh,0,29,51,56%,42,66,2,3,66%,0,0,3:36,25,45,3,4,1,2,5,20,1,1,23,30
44,2,Felipe dos Santos,0,25,36,69%,45,58,0,1,0%,0,0,0:13,18,27,3,4,4,5,8,16,2,2,15,18
44,3,Lone'er Kavanagh,0,18,23,78%,18,23,2,3,66%,0,0,2:18,11,14,6,8,1,1,14,17,1,1,3,5
44,3,Felipe dos Santos,0,11,36,30%,24,49,0,0,---,1,0,0:00,7,28,1,5,3,3,7,31,0,0,4,5
45,1,Marcin Tybura,0,21,56,37%,21,56,1,1,100%,0,0,0:19,4,34,15,20,2,2,21,56,0,0,0,0
45,1,Mick Parkin,0,23,45,51%,24,46,0,0,---,0,0,0:19,13,34,1,1,9,10,22,44,1,1,0,0
45,2,Marcin Tybura,0,7,20,35%,10,23,0,0,---,0,0,0:17,4,15,3,5,0,0,7,19,0,1,0,0
45,2,Mick Parkin,0,15,38,39%,41,69,1,1,100%,0,0,3:24,15,38,0,0,0,0,5,12,1,1,9,25
45,3,Marcin Tybura,0,33,79,41%,33,79,0,1,0%,0,0,0:25,20,61,11,15,2,3,32,76,1,3,0,0
45,3,Mick Parkin,0,22,62,35%,37,77,0,0,---,0,0,0:00,19,58,0,1,3,3,22,62,0,0,0,0
46,1,Christian Leroy Duncan,0,16,34,47%,44,62,0,2,0%,0,0,2:50,6,17,5,10,5,7,8,23,8,11,0,0
46,1,Andrey Pulyaev,0,4,11,36%,14,22,0,1,0%,0,0,0:26,1,8,2,2,1,1,3,10,1,1,0,0
46,2,Christian Leroy Duncan,0,28,57,49%,31,60,0,0,---,0,0,0:42,10,33,5,9,13,15,27,56,1,1,0,0
46,2,Andrey Pulyaev,0,12,36,33%,14,38,0,1,0%,0,0,0:09,6,28,4,5,2,3,11,34,1,2,0,0
46,3,Christian Leroy Duncan,0,29,50,58%,41,65,0,0,---,0,0,2:04,19,37,7,9,3,4,12,26,17,24,0,0
46,3,Andrey Pulyaev,0,2,8,25%,8,18,0,2,0%,0,0,1:14,1,7,1,1,0,0,0,4,2,4,0,0
47,1,Shauna Bannon,0,36,74,48%,43,81,0,0,---,0,0,0:37,6,20,20,39,10,15,35,71,1,3,0,0
47,1,Puja Tomar,0,23,50,46%,24,51,0,0,---,0,0,0:00,14,36,7,8,2,6,22,48,1,2,0,0
47,2,Shauna Bannon,0,16,30,53%,21,36,0,0,---,2,0,0:22,10,17,4,7,2,6,14,28,2,2,0,0
47,2,Puja Tomar,1,13,22,59%,14,23,0,0,---,0,0,1:07,8,15,3,4,2,3,5,12,1,2,7,8
48,1,Nathan Fletcher,0,15,38,39%,20,43,0,0,---,0,0,0:20,8,31,3,3,4,4,11,30,3,5,1,3
48,1,Caolan Loughran,0,12,36,33%,24,48,3,5,60%,0,0,2:06,9,27,2,6,1,3,11,35,1,1,0,0
48,2,Nathan Fletcher,0,20,26,76%,64,73,1,5,20%,0,0,3:31,18,23,2,3,0,0,3,6,17,20,0,0
48,2,Caolan Loughran,0,3,14,21%,14,26,0,1,0%,0,0,0:43,3,12,0,1,0,1,1,10,2,4,0,0
48,3,Nathan Fletcher,0,24,36,66%,30,42,0,2,0%,0,0,0:23,15,25,7,9,2,2,11,21,13,15,0,0
48,3,Caolan Loughran,0,15,34,44%,27,54,3,6,50%,0,0,3:09,10,28,5,6,0,0,12,30,3,4,0,0
49,1,Guram Kutateladze,0,7,21,33%,7,21,0,3,0%,0,0,0:05,3,14,3,5,1,2,5,18,2,3,0,0
49,1,Kaue Fernandes,0,26,50,52%,26,50,0,0,---,0,0,0:07,14,34,5,6,7,10,26,50,0,0,0,0
49,2,Guram Kutateladze,0,9,21,42%,10,22,0,2,0%,0,0,0:00,6,18,3,3,0,0,6,18,3,3,0,0
49,2,Kaue Fernandes,1,30,53,56%,30,53,1,1,100%,0,0,1:05,15,37,7,7,8,9,17,35,4,4,9,14
49,3,Guram Kutateladze,0,13,29,44%,19,38,0,0,---,0,0,0:00,7,19,4,7,2,3,12,28,1,1,0,0
49,3,Kaue Fernandes,1,23,46,50%,23,46,1,1,100%,0,0,0:31,11,32,4,6,8,8,19,42,1,1,3,3
50,1,Marvin Vettori,0,19,38,50%,19,38,0,0,---,0,0,0:00,8,26,2,2,9,10,19,38,0,0,0,0
50,1,Roman Dolidze,0,17,52,32%,17,52,0,0,---,0,0,0:00,9,40,2,2,6,10,17,52,0,0,0,0
50,2,Marvin Vettori,0,20,45,44%,20,45,0,0,---,0,0,0:00,12,36,0,0,8,9,20,45,0,0,0,0
50,2,Roman Dolidze,0,31,66,46%,31,66,0,0,---,0,0,0:00,18,50,2,3,11,13,31,66,0,0,0,0
50,3,Marvin Vettori,0,22,34,64%,22,34,0,0,---,0,0,0:00,16,26,3,4,3,4,22,34,0,0,0,0
50,3,Roman Dolidze,0,18,62,29%,18,63,0,1,0%,0,0,0:15,12,50,2,8,4,4,17,61,1,1,0,0
50,4,Marvin Vettori,0,21,43,48%,21,43,0,0,---,0,0,0:00,12,32,0,1,9,10,21,43,0,0,0,0
50,4,Roman Dolidze,0,37,71,52%,37,71,0,0,---,0,0,0:00,24,51,4,7,9,13,36,70,1,1,0,0
50,5,Marvin Vettori,0,29,60,48%,30,61,0,0,---,0,0,0:00,24,53,3,4,2,3,28,58,1,2,0,0
50,5,Roman Dolidze,0,38,87,43%,38,88,0,0,---,0,0,0:00,22,62,10,16,6,9,36,83,2,4,0,0
51,1,Chidi Njokuani,0,23,45,51%,23,46,0,0,---,0,0,0:02,3,12,13,23,7,10,22,44,1,1,0,0
51,1,Elizeu Zaleski dos Santos,0,9,25,36%,11,30,1,4,25%,0,0,1:14,3,13,0,2,6,10,5,20,4,5,0,0
51,2,Chidi Njokuani,1,23,42,54%,23,42,0,0,---,0,0,0:08,14,26,3,9,6,7,14,27,1,2,8,13
51,2,Elizeu Zaleski dos Santos,0,8,24,33%,8,24,0,1,0%,0,0,0:00,2,15,2,3,4,6,8,24,0,0,0,0
52,1,Alexander Hernandez,0,22,68,32%,24,70,1,1,100%,0,0,0:09,12,51,3,8,7,9,22,68,0,0,0,0
52,1,Kurt Holobaugh,0,26,75,34%,26,75,0,0,---,1,0,0:14,11,49,8,16,7,10,26,75,0,0,0,0
52,2,Alexander Hernandez,0,30,62,48%,37,75,1,1,100%,0,0,2:01,17,47,7,7,6,8,21,51,2,3,7,8
52,2,Kurt Holobaugh,0,38,78,48%,48,91,0,0,---,0,0,0:18,23,58,11,16,4,4,31,68,7,10,0,0
52,3,Alexander Hernandez,0,7,19,36%,26,41,2,3,66%,0,0,4:29,7,19,0,0,0,0,2,10,0,0,5,9
52,3,Kurt Holobaugh,0,7,18,38%,32,49,0,0,---,0,0,0:00,5,15,2,3,0,0,6,17,1,1,0,0
53,1,Da'Mon Blackshear,0,6,16,37%,9,21,0,0,---,2,0,1:11,5,14,1,2,0,0,5,15,1,1,0,0
53,1,Cody Gibson,0,30,43,69%,37,52,0,4,0%,0,0,2:13,16,27,9,11,5,5,21,30,9,13,0,0
53,2,Da'Mon Blackshear,0,7,23,30%,37,53,0,1,0%,1,1,2:21,6,21,1,2,0,0,6,22,1,1,0,0
53,2,Cody Gibson,0,15,28,53%,16,30,1,1,100%,0,0,0:29,7,20,3,3,5,5,10,23,5,5,0,0
54,1,Diyar Nurgozhay,0,15,35,42%,16,36,0,0,---,0,0,0:00,4,19,7,12,4,4,14,32,1,3,0,0
54,1,Brendson Ribeiro,1,23,50,46%,24,52,0,1,0%,0,0,0:11,12,32,5,9,6,9,23,50,0,0,0,0
54,2,Diyar Nurgozhay,0,2,4,50%,4,6,2,2,100%,0,0,0:49,1,2,0,1,1,1,2,4,0,0,0,0
54,2,Brendson Ribeiro,0,5,8,62%,5,8,0,0,---,1,1,0:03,1,3,0,1,4,4,5,8,0,0,0,0
55,1,SeungWoo Choi,0,16,44,36%,16,44,0,0,---,0,0,0:00,4,20,1,8,11,16,16,44,0,0,0,0
55,1,Kevin Vallejos,1,14,27,51%,26,39,0,0,---,0,0,0:05,4,12,3,6,7,9,13,26,0,0,1,1
56,1,Waldo Cortes-Acosta,0,27,49,55%,31,53,0,1,0%,0,0,0:49,21,40,1,3,5,6,25,45,1,2,1,2
56,1,Ryan Spann,0,12,33,36%,13,34,0,1,0%,0,0,0:05,5,23,2,5,5,5,11,32,1,1,0,0
56,2,Waldo Cortes-Acosta,1,39,62,62%,46,70,0,0,---,0,0,0:08,35,57,3,3,1,2,34,55,0,0,5,7
56,2,Ryan Spann,0,11,53,20%,11,53,0,1,0%,0,0,0:00,6,47,3,4,2,2,11,53,0,0,0,0
57,1,SuYoung You,0,7,10,70%,20,24,2,3,66%,0,0,2:26,1,4,3,3,3,3,7,10,0,0,0,0
57,1,AJ Cunningham,0,9,26,34%,9,26,0,0,---,0,0,0:00,5,20,1,1,3,5,9,26,0,0,0,0
57,2,SuYoung You,0,10,18,55%,36,47,1,3,33%,0,0,2:07,6,13,2,2,2,3,10,17,0,0,0,1
57,2,AJ Cunningham,0,6,19,31%,9,22,0,0,---,1,0,0:00,6,19,0,0,0,0,6,19,0,0,0,0
57,3,SuYoung You,0,1,4,25%,21,25,2,4,50%,1,0,3:21,1,4,0,0,0,0,1,4,0,0,0,0
57,3,AJ Cunningham,0,1,7,14%,1,7,0,0,---,0,0,0:00,0,6,0,0,1,1,1,7,0,0,0,0
58,1,Carlos Vera,1,16,24,66%,18,26,0,2,0%,2,0,0:14,3,10,3,3,10,11,16,24,0,0,0,0
58,1,Josias Musasa,0,13,31,41%,13,31,0,1,0%,0,0,0:10,3,13,0,2,10,16,13,31,0,0,0,0
59,1,Stephanie Luciano,0,42,104,40%,52,114,0,1,0%,0,0,0:15,21,76,13,19,8,9,41,102,1,2,0,0
59,1,Sam Hughes,0,35,68,51%,42,75,2,2,100%,0,0,0:47,21,48,6,11,8,9,32,64,3,4,0,0
59,2,Stephanie Luciano,0,18,44,40%,20,47,0,0,---,0,0,0:00,9,35,7,7,2,2,16,41,2,3,0,0
59,2,Sam Hughes,0,13,29,44%,71,98,1,1,100%,1,0,3:19,8,24,1,1,4,4,9,25,0,0,4,4
59,3,Stephanie Luciano,0,22,103,21%,29,112,1,1,100%,0,0,1:00,15,91,3,8,4,4,22,103,0,0,0,0
59,3,Sam Hughes,0,28,55,50%,33,60,0,5,0%,0,0,0:15,14,41,8,8,6,6,28,55,0,0,0,0
60,1,Daniel Barez,0,26,50,52%,26,50,1,2,50%,0,0,0:17,17,40,5,6,4,4,26,50,0,0,0,0
60,1,Andre Lima,0,47,74,63%,48,75,0,0,---,0,0,0:11,21,45,12,13,14,16,47,74,0,0,0,0
60,2,Daniel Barez,0,6,22,27%,6,22,0,2,0%,0,0,0:00,3,19,3,3,0,0,5,20,1,2,0,0
60,2,Andre Lima,0,56,77,72%,76,101,1,1,100%,0,0,1:57,36,50,11,14,9,13,39,59,16,17,1,1
60,3,Daniel Barez,0,1,7,14%,2,8,0,1,0%,0,0,0:00,1,7,0,0,0,0,1,7,0,0,0,0
60,3,Andre Lima,0,5,8,62%,37,44,1,1,100%,1,0,2:42,2,4,0,0,3,4,4,7,0,0,1,1
61,1,Josiane Nunes,0,31,67,46%,31,67,0,1,0%,0,0,0:00,17,49,7,11,7,7,31,67,0,0,0,0
61,1,Priscila Cachoeira,1,37,76,48%,39,78,0,0,---,0,0,0:02,31,70,4,4,2,2,37,75,0,0,0,1
62,1,Yuneisy Duben,0,14,41,34%,14,41,0,0,---,0,0,0:00,8,32,0,0,6,9,14,41,0,0,0,0
62,1,Carli Judice,1,17,43,39%,19,45,0,0,---,0,0,0:02,12,34,5,9,0,0,15,40,0,0,2,3
63,1,Alex Pereira,0,16,34,47%,20,38,0,0,---,0,0,0:00,0,11,2,5,14,18,16,34,0,0,0,0
63,1,Magomed Ankalaev,0,9,27,33%,12,30,0,1,0%,0,0,0:22,1,18,3,4,5,5,9,27,0,0,0,0
63,2,Alex Pereira,0,18,36,50%,18,36,0,0,---,0,0,0:00,3,16,5,7,10,13,18,36,0,0,0,0
63,2,Magomed Ankalaev,0,29,53,54%,29,53,0,0,---,0,0,0:02,18,40,9,10,2,3,29,53,0,0,0,0
63,3,Alex Pereira,0,21,34,61%,21,34,0,1,0%,0,0,0:00,4,16,2,3,15,15,20,33,1,1,0,0
63,3,Magomed Ankalaev,0,17,40,42%,18,41,0,1,0%,0,0,0:06,5,26,6,8,6,6,16,38,1,2,0,0
63,4,Alex Pereira,0,7,12,58%,23,29,0,0,---,0,0,0:00,0,4,6,7,1,1,1,6,6,6,0,0
63,4,Magomed Ankalaev,0,19,24,79%,45,61,0,6,0%,0,0,3:50,7,11,6,7,6,6,7,11,12,13,0,0
63,5,Alex Pereira,0,14,21,66%,15,22,0,0,---,0,0,0:00,4,10,2,3,8,8,14,21,0,0,0,0
63,5,Magomed Ankalaev,0,20,36,55%,23,39,0,4,0%,0,0,1:22,5,17,6,10,9,9,14,30,6,6,0,0
64,1,Justin Gaethje,0,12,21,57%,17,27,0,1,0%,0,0,0:14,7,15,1,1,4,5,9,15,3,6,0,0
64,1,Rafael Fiziev,0,21,32,65%,22,33,2,2,100%,0,0,0:40,6,16,13,14,2,2,9,20,7,7,5,5
64,2,Justin Gaethje,1,21,52,40%,34,65,0,0,---,0,0,0:43,16,47,4,4,1,1,11,39,5,5,5,8
64,2,Rafael Fiziev,0,17,40,42%,17,40,0,0,---,0,0,0:00,6,24,9,13,2,3,16,39,1,1,0,0
64,3,Justin Gaethje,0,39,61,63%,47,71,0,2,0%,0,0,0:35,33,55,4,4,2,2,21,38,18,23,0,0
64,3,Rafael Fiziev,0,30,47,63%,42,61,0,0,---,0,0,0:00,8,21,21,25,1,1,24,41,6,6,0,0
65,1,Jalin Turner,0,7,20,35%,11,25,0,0,---,0,0,1:43,4,16,2,3,1,1,5,12,0,1,2,7
65,1,Ignacio Bahamondes,0,10,16,62%,17,23,0,1,0%,1,0,0:00,7,13,0,0,3,3,6,11,0,0,4,5
66,1,Amanda Lemos,0,3,5,60%,8,10,1,1,100%,0,0,2:40,2,4,0,0,1,1,2,3,0,0,1,2
66,1,Iasmin Lucindo,0,0,4,0%,11,17,0,0,---,0,0,0:47,0,3,0,0,0,1,0,4,0,0,0,0
66,2,Amanda Lemos,0,7,12,58%,10,16,1,3,33%,0,0,3:41,4,8,2,3,1,1,3,7,1,1,3,4
66,2,Iasmin Lucindo,0,0,3,0%,12,15,0,0,---,0,0,0:22,0,2,0,1,0,0,0,3,0,0,0,0
66,3,Amanda Lemos,0,2,4,50%,12,16,1,1,100%,0,0,1:37,2,4,0,0,0,0,2,4,0,0,0,0
66,3,Iasmin Lucindo,0,4,9,44%,17,24,1,1,100%,0,0,2:55,2,7,2,2,0,0,1,6,2,2,1,1
67,1,King Green,0,4,15,26%,4,15,0,0,---,0,0,0:00,1,7,1,3,2,5,4,15,0,0,0,0
67,1,Mauricio Ruffy,1,4,9,44%,4,9,0,0,---,0,0,0:00,4,7,0,0,0,2,4,9,0,0,0,0
68,1,Joshua Van,0,17,29,58%,37,51,0,0,---,0,0,0:06,10,22,6,6,1,1,14,25,3,3,0,1
68,1,Rei Tsuruya,0,6,14,42%,13,24,2,6,33%,0,0,1:49,6,13,0,1,0,0,6,14,0,0,0,0
68,2,Joshua Van,0,18,28,64%,31,41,0,0,---,0,0,0:25,13,22,5,6,0,0,15,25,2,2,1,1
68,2,Rei Tsuruya,0,11,33,33%,19,43,1,9,11%,0,0,1:24,9,30,1,2,1,1,11,32,0,1,0,0
68,3,Joshua Van,0,24,40,60%,59,77,0,0,---,0,0,0:19,16,30,8,10,0,0,24,40,0,0,0,0
68,3,Rei Tsuruya,0,15,37,40%,15,37,1,6,16%,0,0,0:36,13,35,1,1,1,1,15,37,0,0,0,0
69,1,Brunno Ferreira,0,13,25,52%,14,26,0,4,0%,0,0,0:18,6,15,4,5,3,5,11,22,2,3,0,0
69,1,Armen Petrosyan,0,22,39,56%,23,40,0,0,---,0,0,0:00,6,22,4,4,12,13,22,39,0,0,0,0
69,2,Brunno Ferreira,0,14,31,45%,17,37,2,3,66%,1,0,0:54,8,25,5,5,1,1,14,31,0,0,0,0
69,2,Armen Petrosyan,0,24,44,54%,24,44,0,0,---,0,0,0:00,13,32,3,3,8,9,24,44,0,0,0,0
70,1,Alex Morono,0,40,95,42%,41,96,0,1,0%,0,0,0:20,32,82,4,9,4,4,35,87,5,8,0,0
70,1,Carlos Leal,0,79,120,65%,81,123,0,0,---,0,0,0:03,49,89,28,29,2,2,54,91,25,29,0,0
71,1,Mairon Santos,0,18,42,42%,18,42,0,1,0%,0,0,0:02,5,21,4,10,9,11,17,41,1,1,0,0
71,1,Francis Marshall,0,16,45,35%,36,76,0,2,0%,0,0,0:35,10,39,1,1,5,5,16,44,0,0,0,1
71,2,Mairon Santos,0,19,36,52%,19,36,0,0,---,0,0,0:00,10,23,4,7,5,6,19,36,0,0,0,0
71,2,Francis Marshall,0,8,40,20%,8,40,2,2,100%,0,0,1:22,8,40,0,0,0,0,8,40,0,0,0,0
71,3,Mairon Santos,0,21,51,41%,41,76,0,0,---,0,0,0:00,14,36,6,13,1,2,21,51,0,0,0,0
71,3,Francis Marshall,0,15,58,25%,20,63,1,1,100%,0,0,0:38,14,57,0,0,1,1,15,58,0,0,0,0
72,1,Djorden Santos,0,25,70,35%,25,70,0,0,---,0,0,0:00,17,61,3,4,5,5,25,70,0,0,0,0
72,1,Ozzy Diaz,0,20,36,55%,20,36,0,0,---,0,0,0:00,16,30,0,1,4,5,20,36,0,0,0,0
72,2,Djorden Santos,0,49,135,36%,49,135,0,2,0%,0,0,0:02,45,128,2,5,2,2,49,135,0,0,0,0
72,2,Ozzy Diaz,0,51,97,52%,51,97,0,0,---,0,0,0:00,46,92,2,2,3,3,51,97,0,0,0,0
72,3,Djorden Santos,0,57,140,40%,60,143,1,1,100%,0,0,0:24,53,134,3,5,1,1,56,137,0,1,1,2
72,3,Ozzy Diaz,0,64,128,50%,65,129,0,0,---,0,0,0:00,57,118,7,10,0,0,59,122,5,6,0,0
73,1,Manel Kape,0,19,40,47%,20,43,0,0,---,0,0,0:00,15,33,3,6,1,1,19,40,0,0,0,0
73,1,Asu Almabayev,0,14,28,50%,14,28,0,1,0%,0,0,0:00,7,20,6,7,1,1,14,27,0,1,0,0
73,2,Manel Kape,0,14,27,51%,14,28,0,1,0%,0,0,0:00,10,23,2,2,2,2,14,27,0,0,0,0
73,2,Asu Almabayev,0,18,40,45%,18,40,0,1,0%,0,0,0:00,7,27,6,8,5,5,17,39,1,1,0,0
73,3,Manel Kape,0,28,48,58%,28,48,0,0,---,0,0,0:29,22,39,6,9,0,0,13,27,9,15,6,6
73,3,Asu Almabayev,0,8,12,66%,8,13,0,4,0%,0,0,0:00,5,8,1,2,2,2,7,11,1,1,0,0
74,1,Cody Brundage,1,44,79,55%,68,106,0,1,0%,0,0,0:48,39,71,1,2,4,6,34,65,5,8,5,6
74,1,Julian Marquez,0,37,73,50%,53,96,0,0,---,1,0,0:30,31,64,5,8,1,1,24,51,13,22,0,0
75,1,Nasrat Haqparast,0,33,64,51%,33,64,0,0,---,0,0,0:00,21,50,11,13,1,1,33,64,0,0,0,0
75,1,Esteban Ribovics,0,36,107,33%,36,107,0,0,---,0,0,0:00,28,94,3,7,5,6,36,107,0,0,0,0
75,2,Nasrat Haqparast,0,49,104,47%,49,104,0,0,---,0,0,0:00,39,91,8,11,2,2,49,104,0,0,0,0
75,2,Esteban Ribovics,0,62,183,33%,62,183,0,0,---,0,0,0:00,53,170,6,10,3,3,62,183,0,0,0,0
75,3,Nasrat Haqparast,0,53,105,50%,53,105,1,5,20%,0,0,0:49,43,92,7,10,3,3,52,104,1,1,0,0
75,3,Esteban Ribovics,0,49,143,34%,51,146,0,0,---,0,0,0:00,39,131,8,10,2,2,49,143,0,0,0,0
76,1,Hyder Amil,0,18,38,47%,31,56,0,2,0%,0,0,0:46,8,25,7,9,3,4,15,34,3,4,0,0
76,1,William Gomis,0,19,46,41%,33,62,0,2,0%,0,0,1:15,8,28,8,15,3,3,13,34,6,12,0,0
76,2,Hyder Amil,0,45,78,57%,55,89,0,2,0%,0,0,0:45,27,58,11,13,7,7,38,68,7,10,0,0
76,2,William Gomis,0,48,70,68%,49,71,0,0,---,0,0,0:07,33,55,8,8,7,7,44,66,4,4,0,0
76,3,Hyder Amil,0,52,86,60%,78,117,1,2,50%,0,0,1:12,25,57,19,20,8,9,45,78,5,6,2,2
76,3,William Gomis,0,34,71,47%,34,72,0,1,0%,0,0,0:00,19,51,11,16,4,4,33,69,1,2,0,0
77,1,Danny Barlow,0,15,30,50%,15,30,0,0,---,0,0,0:00,10,23,2,3,3,4,15,30,0,0,0,0
77,1,Sam Patterson,1,18,34,52%,18,34,0,0,---,0,0,0:03,14,28,4,6,0,0,15,29,0,0,3,5
78,1,Austen Lane,1,20,38,52%,23,46,0,1,0%,0,0,0:53,11,23,7,11,2,4,20,35,0,3,0,0
78,1,Mario Pinto,0,7,11,63%,10,14,0,1,0%,0,0,0:17,2,6,2,2,3,3,6,9,1,2,0,0
78,2,Austen Lane,0,12,25,48%,13,29,0,0,---,0,0,0:00,6,19,6,6,0,0,11,23,1,2,0,0
78,2,Mario Pinto,1,6,12,50%,6,12,0,0,---,0,0,0:01,6,12,0,0,0,0,6,11,0,0,0,1
79,1,Ricardo Ramos,0,15,28,53%,15,28,1,2,50%,0,0,0:28,7,19,5,5,3,4,13,26,2,2,0,0
79,1,Chepe Mariscal,0,28,49,57%,42,66,1,3,33%,0,0,0:55,24,43,1,2,3,4,13,29,8,9,7,11
79,2,Ricardo Ramos,0,8,24,33%,8,24,0,0,---,0,0,0:00,5,18,3,6,0,0,6,21,2,3,0,0
79,2,Chepe Mariscal,0,42,67,62%,49,76,0,1,0%,0,0,0:53,29,52,3,3,10,12,38,63,4,4,0,0
79,3,Ricardo Ramos,0,14,39,35%,14,39,0,2,0%,0,0,0:00,5,26,6,7,3,6,13,37,1,2,0,0
79,3,Chepe Mariscal,0,15,46,32%,34,68,1,1,100%,0,0,0:47,6,27,5,9,4,10,13,40,2,6,0,0
80,1,Danny Silva,0,24,43,55%,27,46,0,0,---,0,0,0:24,9,27,2,3,13,13,24,42,0,1,0,0
80,1,Lucas Almeida,0,17,52,32%,18,53,0,1,0%,0,0,0:10,8,37,7,11,2,4,16,51,1,1,0,0
80,2,Danny Silva,0,36,55,65%,36,56,1,2,50%,0,0,0:15,21,38,9,11,6,6,35,52,0,1,1,2
80,2,Lucas Almeida,0,29,89,32%,32,92,0,0,---,0,0,0:00,21,78,2,5,6,6,29,89,0,0,0,0
80,3,Danny Silva,0,22,39,56%,22,39,0,1,0%,0,0,0:10,15,31,3,4,4,4,22,39,0,0,0,0
80,3,Lucas Almeida,0,28,99,28%,28,99,0,0,---,0,0,0:07,20,88,5,7,3,4,28,99,0,0,0,0
81,1,Andrea Lee,0,18,57,31%,18,57,0,1,0%,0,0,0:00,1,32,8,12,9,13,18,57,0,0,0,0
81,1,JJ Aldrich,0,21,43,48%,23,45,1,1,100%,0,0,0:19,14,34,2,4,5,5,18,39,2,3,1,1
81,2,Andrea Lee,0,15,58,25%,18,61,0,1,0%,0,0,0:00,3,35,6,14,6,9,15,58,0,0,0,0
81,2,JJ Aldrich,0,25,46,54%,25,47,0,0,---,0,0,0:23,17,37,4,5,4,4,25,46,0,0,0,0
81,3,Andrea Lee,0,20,60,33%,30,74,1,2,50%,1,0,0:46,9,42,11,18,0,0,19,59,1,1,0,0
81,3,JJ Aldrich,0,28,48,58%,29,50,1,2,50%,0,0,0:38,23,43,4,4,1,1,25,45,3,3,0,0
82,1,Charles Johnson,0,15,41,36%,15,41,0,1,0%,0,0,0:00,5,26,3,6,7,9,13,38,2,3,0,0
82,1,Ramazan Temirov,0,21,44,47%,21,44,0,0,---,0,0,0:03,14,33,7,11,0,0,19,39,2,4,0,1
82,2,Charles Johnson,0,14,37,37%,21,46,0,1,0%,0,0,0:50,7,22,5,10,2,5,10,32,4,5,0,0
82,2,Ramazan Temirov,0,19,46,41%,20,48,0,1,0%,0,0,0:03,14,41,5,5,0,0,16,39,3,6,0,1
82,3,Charles Johnson,0,37,78,47%,51,96,0,1,0%,0,0,0:28,16,56,15,16,6,6,23,59,14,19,0,0
82,3,Ramazan Temirov,0,15,49,30%,18,54,1,1,100%,0,0,0:17,14,43,1,6,0,0,11,40,4,9,0,0
83,1,Henry Cejudo,0,13,25,52%,13,25,0,1,0%,0,0,0:00,3,13,3,5,7,7,13,25,0,0,0,0
83,1,Song Yadong,0,21,31,67%,21,31,0,0,---,0,0,0:00,6,16,5,5,10,10,19,29,2,2,0,0
83,2,Henry Cejudo,0,29,55,52%,29,55,0,2,0%,0,0,0:00,18,42,3,5,8,8,29,54,0,1,0,0
83,2,Song Yadong,0,33,69,47%,33,69,0,1,0%,0,0,0:00,17,49,5,9,11,11,33,69,0,0,0,0
83,3,Henry Cejudo,0,25,53,47%,25,53,0,0,---,0,0,0:00,19,45,6,8,0,0,25,53,0,0,0,0
83,3,Song Yadong,0,30,78,38%,30,78,0,0,---,0,0,0:00,23,68,4,7,3,3,30,78,0,0,0,0
84,1,Brendan Allen,0,8,13,61%,30,38,0,0,---,0,1,2:09,4,9,2,2,2,2,6,11,0,0,2,2
84,1,Anthony Hernandez,0,3,5,60%,10,13,1,2,50%,0,0,2:23,3,5,0,0,0,0,0,2,0,0,3,3
84,2,Brendan Allen,0,1,1,100%,6,8,0,0,---,1,1,0:44,0,0,0,0,1,1,1,1,0,0,0,0
84,2,Anthony Hernandez,0,13,16,81%,25,29,1,1,100%,0,1,4:04,13,16,0,0,0,0,1,1,0,0,12,15
84,3,Brendan Allen,0,5,12,41%,17,25,0,1,0%,0,1,0:05,4,10,1,1,0,1,3,10,2,2,0,0
84,3,Anthony Hernandez,0,14,21,66%,37,49,2,5,40%,0,1,3:55,14,21,0,0,0,0,11,14,0,1,3,6
85,1,Rob Font,0,21,34,61%,27,41,0,0,---,0,0,0:26,20,33,1,1,0,0,19,32,2,2,0,0
85,1,Jean Matsumoto,0,7,19,36%,32,49,2,3,66%,0,0,3:40,1,12,3,3,3,4,3,15,4,4,0,0
85,2,Rob Font,0,34,56,60%,36,58,0,0,---,1,0,0:00,28,50,6,6,0,0,34,56,0,0,0,0
